Journal,xml_file_name,article_title,epub_Date,RRID mentions,RRID Count
eLife,PMC5293489.nxml,Elucidation of a four-site allosteric network in fibroblast growth factor receptor tyrosine kinases,06-2-2017,"['SCR_014222', 'SCR_014222', 'SCR_014224', 'SCR_014224', 'SCR_007255', 'SCR_007255', 'SCR_000305', 'SCR_000305', 'SCR_014228', 'SCR_014228', 'SCR_011123', 'SCR_011123']",12
eLife,PMC7462612.nxml,What is the true discharge rate and pattern of the striatal projection neurons in Parkinson’s disease and Dystonia?,19-8-2020,"['SCR_000012', 'SCR_000012', 'SCR_001622', 'SCR_001622']",4
eLife,PMC6645715.nxml,The transcription factor odd-paired regulates temporal identity in transit-amplifying neural progenitors via an incoherent feed-forward loop,22-7-2019,"['SCR_010910', 'SCR_010910', 'SCR_013035', 'SCR_013035', 'SCR_005514', 'SCR_005514', 'SCR_016533', 'SCR_016533', 'SCR_006646', 'SCR_006646']",10
eLife,PMC5305215.nxml,Extensive cargo identification reveals distinct biological roles of the 12 importin pathways,24-1-2017,"['SCR_014593', 'SCR_014593', 'SCR_014477', 'SCR_014477', 'SCR_014322', 'SCR_014322', 'SCR_002380', 'SCR_002380', 'SCR_002811', 'SCR_002811', 'SCR_006809', 'SCR_006809', 'SCR_006086', 'SCR_006086', 'SCR_001591', 'SCR_001591', 'SCR_001905', 'SCR_001905', 'SCR_004055', 'SCR_004055', 'SCR_003411', 'SCR_003411']",22
eLife,PMC7595735.nxml,Cellular taxonomy and spatial organization of the murine ventral posterior hypothalamus,29-10-2020,"['SCR_002285', 'SCR_002285', 'SCR_014199', 'SCR_014199', 'SCR_010279', 'SCR_010279', 'SCR_018139', 'SCR_018139', 'SCR_017344', 'SCR_017344']",10
eLife,PMC6588349.nxml,Conformational dynamics between transmembrane domains and allosteric modulation of a metabotropic glutamate receptor,07-6-2019,"['SCR_014325', 'SCR_014325', 'SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798', 'SCR_011323', 'SCR_011323', 'SCR_011323', 'SCR_011323', 'SCR_016137', 'SCR_016137', 'SCR_002815', 'SCR_002815', 'SCR_010279', 'SCR_010279', 'SCR_016238', 'SCR_016238']",18
eLife,PMC7546737.nxml,The transcriptomic response of cells to a drug combination is more than the sum of the responses to the monotherapies,18-9-2020,"['SCR_015674', 'SCR_015674']",2
eLife,PMC6181562.nxml,A complex peripheral code for salt taste in Drosophila,11-10-2018,"['SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798', 'SCR_014199', 'SCR_014199', 'SCR_010279', 'SCR_010279']",8
eLife,PMC6355197.nxml,Structural basis of Ca2+-dependent activation and lipid transport by a TMEM16 scramblase,16-1-2019,"['SCR_003210', 'SCR_003210']",2
eLife,PMC6703899.nxml,Activity dynamics of amygdala GABAergic neurons during cataplexy of narcolepsy,14-8-2019,"['SCR_002865', 'SCR_002865', 'SCR_001622', 'SCR_001622']",4
eLife,PMC6989121.nxml,"NINscope, a versatile miniscope for multi-region circuit investigations",14-1-2020,"['SCR_017628', 'SCR_017628', 'SCR_002285', 'SCR_002285', 'SCR_001622', 'SCR_001622', 'SCR_017218', 'SCR_017218', 'SCR_001905', 'SCR_001905', 'SCR_008394', 'SCR_008394', 'SCR_002865', 'SCR_002865', 'SCR_002798', 'SCR_002798']",16
eLife,PMC7067565.nxml,Adaptation of hydroxymethylbutenyl diphosphate reductase enables volatile isoprenoid production,12-3-2020,['SCR_000354'],1
eLife,PMC5826274.nxml,FoxP2 isoforms delineate spatiotemporal transcriptional networks for vocal learning in the zebra finch,23-1-2018,"['SCR_016004', 'RRID: SCR_016004', 'SCR_015899', 'RRID: SCR_015899', 'SCR_016003', 'RRID: SCR_016003', 'SCR_003302', 'RRID: SCR_003302']",8
eLife,PMC5404925.nxml,Variation in olfactory neuron repertoires is genetically controlled and environmentally modulated,25-4-2017,"['SCR_005514', 'SCR_005514', 'SCR_002105', 'SCR_002105']",4
eLife,PMC6917503.nxml,Combining genomics and epidemiology to analyse bi-directional transmission of Mycobacterium bovis in a multi-host system,17-12-2019,"['SCR_014583', 'SCR_014583', 'SCR_005454', 'SCR_005454', 'SCR_016946', 'SCR_016946', 'SCR_010910', 'SCR_010910', 'SCR_017300', 'SCR_017300', 'SCR_015718', 'SCR_015718', 'SCR_017301', 'SCR_017301', 'SCR_006086', 'SCR_006086', 'SCR_017302', 'SCR_017302', 'SCR_017304', 'SCR_017304', 'SCR_017303', 'SCR_017303', 'SCR_017307', 'SCR_017307']",24
eLife,PMC7588230.nxml,Structural basis of αE-catenin–F-actin catch bond behavior,11-9-2020,"['SCR_016274', 'SCR_016274', 'SCR_016499', 'SCR_016499', 'SCR_016500', 'SCR_016500', 'SCR_016732', 'SCR_016732', 'SCR_014224', 'SCR_014224', 'SCR_014222', 'SCR_014222', 'SCR_014226', 'SCR_014226', 'SCR_003511', 'SCR_003511', 'SCR_004097', 'SCR_004097', 'SCR_002798', 'SCR_002798']",20
eLife,PMC7609048.nxml,Direct glia-to-neuron transdifferentiation gives rise to a pair of male-specific neurons that ensure nimble male mating,03-11-2020,"['SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798', 'SCR_016952', 'SCR_016952']",6
eLife,PMC7065847.nxml,Identification of scavenger receptor B1 as the airway microfold cell receptor for Mycobacterium tuberculosis,05-3-2020,"['SCR_001876', 'SCR_001876', 'SCR_011847', 'SCR_011847', 'SCR_010910', 'SCR_010910', 'SCR_006525', 'SCR_006525', 'SCR_001876', 'SCR_001876', 'SCR_002105', 'SCR_002105', 'SCR_000131', 'SCR_000131', 'SCR_001200', 'SCR_001200', 'SCR_002798', 'SCR_002798']",18
eLife,PMC5360445.nxml,SMOC can act as both an antagonist and an expander of BMP signaling,21-3-2017,"['SCR_010270', 'SCR_010270']",2
eLife,PMC7609049.nxml,A fully automated high-throughput workflow for 3D-based chemical screening in human midbrain organoids,03-11-2020,"['SCR_002798', 'SCR_002798']",2
eLife,PMC7274788.nxml,An image-based data-driven analysis of cellular architecture in a developing tissue,05-6-2020,"['SCR_002285', 'SCR_002285', 'SCR_018317', 'SCR_018317', 'SCR_008394', 'SCR_008394']",6
eLife,PMC6019074.nxml,The human leukemia virus HTLV-1 alters the structure and transcription of host chromatin in cis,26-6-2018,"['SCR_006646', 'SCR_006646', 'SCR_006525', 'SCR_006525', 'SCR_010910', 'SCR_010910', 'SCR_001876', 'SCR_001876']",8
eLife,PMC6080949.nxml,Gradient-reading and mechano-effector machinery for netrin-1-induced axon guidance,07-8-2018,"['SCR_003070', 'SCR_003070', 'SCR_002285', 'SCR_002285', 'SCR_002798', 'SCR_002798', 'SCR_001905', 'SCR_001905', 'SCR_001622', 'SCR_001622', 'SCR_001905', 'SCR_001905', 'SCR_002798', 'SCR_002798']",14
eLife,PMC5902161.nxml,Modulation of Prdm9-controlled meiotic chromosome asynapsis overrides hybrid sterility in mice,14-3-2018,"['SCR_001905', 'SCR_001905']",2
eLife,PMC7080408.nxml,Genetic inactivation of mTORC1 or mTORC2 in neurons reveals distinct functions in glutamatergic synaptic transmission,03-3-2020,"['SCR_011323', 'SCR_011323', 'SCR_014284', 'SCR_014284', 'SCR_002865', 'SCR_002865', 'SCR_002798', 'SCR_002798', 'SCR_002285', 'SCR_002285', 'SCR_001622', 'SCR_001622', 'SCR_011323', 'SCR_011323', 'SCR_014284', 'SCR_014284', 'SCR_002798', 'SCR_002798', 'SCR_002798', 'SCR_002798', 'SCR_002865', 'SCR_002865']",22
eLife,PMC7089766.nxml,Suppressing proteasome mediated processing of topoisomerase II DNA-protein complexes preserves genome integrity,14-2-2020,"['SCR_002798', 'SCR_002798', 'SCR_005476', 'SCR_005476', 'SCR_005780', 'SCR_005780', 'SCR_005780', 'SCR_005780', 'SCR_006646', 'SCR_006646', 'SCR_002105', 'SCR_002105', 'SCR_001905', 'SCR_001905', 'SCR_008520', 'SCR_008520']",16
eLife,PMC7056272.nxml,Stxbp1/Munc18-1 haploinsufficiency impairs inhibition and mediates key neurological features of STXBP1 encephalopathy,19-2-2020,"['SCR_014284', 'SCR_014284', 'SCR_011323', 'SCR_011323', 'SCR_013715', 'SCR_013715', 'SCR_001622', 'SCR_001622', 'SCR_002798', 'SCR_002798', 'SCR_017585', 'SCR_017585', 'SCR_016183', 'SCR_016183', 'SCR_007370', 'SCR_007370']",16
eLife,PMC5505703.nxml,Type XVII collagen coordinates proliferation in the interfollicular epidermis,11-7-2017,"['SCR_014215', 'SCR_014215', 'SCR_014215', 'SCR_014215', 'SCR_003070', 'SCR_003070', 'SCR_014329', 'SCR_014329', 'SCR_002368', 'SCR_002368', 'SCR_014821', 'SCR_014821', 'SCR_009196', 'SCR_009196', 'SCR_002964', 'SCR_002964', 'SCR_002798', 'SCR_002798']",18
eLife,PMC5338925.nxml,Human Nup98 regulates the localization and activity of DExH/D-box helicase DHX9,21-2-2017,"['SCR_005223', 'SCR_005223', 'SCR_003032', 'SCR_003032', 'SCR_005736', 'SCR_005736', 'SCR_003070', 'SCR_003070', 'SCR_001905', 'SCR_001905', 'SCR_005012', 'SCR_005012', 'SCR_006281', 'SCR_006281', 'SCR_006442', 'SCR_006442', 'SCR_005780', 'SCR_005780', 'SCR_002344', 'SCR_002344']",20
eLife,PMC7010408.nxml,High-speed motility originates from cooperatively pushing and pulling flagella bundles in bilophotrichous bacteria,28-1-2020,"['SCR_003070', 'SCR_003070', 'SCR_001622', 'SCR_001622']",4
eLife,PMC7080503.nxml,Contextual and cross-modality modulation of auditory cortical processing through pulvinar mediated suppression,06-3-2020,"['SCR_001622', 'SCR_001622', 'SCR_00279', 'SCR_00279', 'SCR_002285', 'SCR_002285']",6
eLife,PMC6602580.nxml,Antagonistic interaction between Ezh2 and Arid1a coordinates root patterning and development via Cdkn2a in mouse molars,01-7-2019,"['SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798']",4
eLife,PMC7476758.nxml,Underground isoleucine biosynthesis pathways in E. coli,24-8-2020,"['SCR_010810', 'SCR_010810']",2
eLife,PMC6579517.nxml,Rapid and iterative genome editing in the malaria parasite Plasmodium knowlesi provides new tools for P. vivax research,17-6-2019,"['SCR_015807', 'SCR_015807', 'SCR_013955', 'SCR_013955', 'SCR_001456', 'SCR_001456', 'SCR_008520', 'SCR_008520', 'SCR_001905', 'SCR_001905']",10
eLife,PMC7101233.nxml,The landscape of coadaptation in Vibrio parahaemolyticus,20-3-2020,"['SCR_018170', 'SCR_018171', 'SCR_014732', 'SCR_018172', 'SCR_018173', 'SCR_018174', 'SCR_018175', 'SCR_018176', 'SCR_011798']",9
eLife,PMC7329332.nxml,Brain states govern the spatio-temporal dynamics of resting-state functional connectivity,22-6-2020,"['SCR_001953', 'SCR_001953']",2
eLife,PMC6078495.nxml,Hypoxia-inducible factor cell non-autonomously regulates C. elegans stress responses and behavior via a nuclear receptor,16-7-2018,"['SCR_002798', 'SCR_002798']",2
eLife,PMC7272193.nxml,A compositional neural code in high-level visual cortex can explain jumbled word reading,05-5-2020,"['SCR_007037', 'SCR_007037']",2
eLife,PMC6959999.nxml,Midkine is a dual regulator of wound epidermis development and inflammation during the initiation of limb regeneration,14-1-2020,"['SCR_006372', 'SCR_006372', 'SCR_006372', 'SCR_006372', 'SCR_001672', 'SCR_001672', 'SCR_013414', 'SCR_013414', 'SCR_008983', 'SCR_008983', 'SCR_013527', 'SCR_013527', 'SCR_008988', 'SCR_008988', 'SCR_003689', 'SCR_003689', 'SCR_008452', 'SCR_008452', 'SCR_001326', 'SCR_001326', 'SCR_001326', 'SCR_001326', 'SCR_008452', 'SCR_008452', 'SCR_008988', 'SCR_008988', 'SCR_010233', 'SCR_010233', 'SCR_010233', 'SCR_010233']",30
eLife,PMC6542586.nxml,The long non-coding RNA Cerox1 is a post transcriptional regulator of mitochondrial complex I catalytic activity,02-5-2019,"['SCR_010845', 'SCR_010845', 'SCR_002344', 'SCR_002344', 'SCR_013042', 'SCR_013042']",6
eLife,PMC5055395.nxml,Hedgehog signaling regulates gene expression in planarian glia,09-9-2016,"['SCR_005539', 'SCR_005539', 'SCR_005476', 'SCR_005476', 'SCR_002105', 'SCR_002105', 'SCR_000154', 'SCR_000154', 'SCR_006695', 'SCR_006695', 'SCR_001653', 'SCR_001653', 'SCR_011812', 'SCR_011812', 'SCR_008515', 'SCR_008515', 'SCR_002285', 'SCR_002285', 'SCR_007370', 'SCR_007370']",20
eLife,PMC7588232.nxml,Molecular mechanism for direct actin force-sensing by α-catenin,24-9-2020,"['SCR_003070', 'SCR_003070', 'SCR_016274', 'SCR_016274', 'SCR_016732', 'SCR_016732', 'SCR_014224', 'SCR_014224', 'SCR_014222', 'SCR_014222', 'SCR_004097', 'SCR_004097', 'SCR_015872', 'SCR_015872', 'SCR_002798', 'SCR_002798']",16
eLife,PMC6143341.nxml,Anisotropic growth is achieved through the additive mechanical effect of material anisotropy and elastic asymmetry,18-9-2018,"['SCR_001622', 'SCR_001622', 'SCR_001905', 'SCR_001905', 'SCR_016411', 'SCR_016411', 'SCR_003070', 'SCR_003070']",8
eLife,PMC7398661.nxml,Obesity causes selective and long-lasting desensitization of AgRP neurons to dietary fat,28-7-2020,"['SCR_001622', 'SCR_001622', 'SCR_002798', 'SCR_002798']",4
eLife,PMC7069725.nxml,Structure and physiological function of the human KCNQ1 channel voltage sensor intermediate state,25-2-2020,"['SCR_014227', 'SCR_014227', 'SCR_000034', 'SCR_000034', 'SCR_000325', 'SCR_000325', 'SCR_011323', 'SCR_011323', 'SCR_003210', 'SCR_003210', 'SCR_001622', 'SCR_001622']",12
eLife,PMC6145856.nxml,Prognostication of chronic disorders of consciousness using brain functional networks and clinical characteristics,14-8-2018,"['SCR_007037', 'SCR_007037', 'SCR_010243', 'SCR_010243', 'SCR_007081', 'SCR_007081']",6
eLife,PMC7028383.nxml,Quantitative analysis of 1300-nm three-photon calcium imaging in the mouse brain,30-1-2020,"['SCR_001622', 'SCR_001622']",2
eLife,PMC5967868.nxml,BRG1 governs glucocorticoid receptor interactions with chromatin and pioneer factors across the genome,24-5-2018,"['SCR_011841', 'SCR_011841', 'SCR_006800', 'SCR_006800', 'SCR_005476', 'SCR_005476', 'SCR_002105', 'SCR_002105', 'SCR_013291', 'SCR_013291', 'SCR_010881', 'SCR_010881', 'SCR_006646', 'SCR_006646', 'SCR_001783', 'SCR_001783', 'SCR_015899', 'SCR_015899', 'SCR_010943', 'SCR_010943']",20
eLife,PMC5800851.nxml,CRISPR/Cas9 and active genetics-based trans-species replacement of the endogenous Drosophila kni-L2 CRM reveals unexpected complexity,23-12-2017,"['SCR_015052', 'SCR_015052']",2
eLife,PMC5413348.nxml,Structure of Fam20A reveals a pseudokinase featuring a unique disulfide pattern and inverted ATP-binding,22-4-2017,"['SCR_014219', 'SCR_014219', 'SCR_014222', 'SCR_014222', 'SCR_014224', 'SCR_014224', 'SCR_013433', 'SCR_013433', 'SCR_000305', 'SCR_000305']",10
eLife,PMC5780041.nxml,Endosomal Rab cycles regulate Parkin-mediated mitophagy,23-1-2018,"['SCR_014199', 'SCR_002668', 'SCR_013672', 'SCR_002798']",4
eLife,PMC7481005.nxml,A transient role of the ciliary gene Inpp5e in controlling direct versus indirect neurogenesis in cortical development,25-8-2020,"['SCR_002285', 'SCR_002285']",2
eLife,PMC6008054.nxml,Exportin Crm1 is repurposed as a docking protein to generate microtubule organizing centers at the nuclear pore,29-5-2018,"['SCR_002368', 'SCR_002368', 'SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798', 'SCR_014199', 'SCR_014199', 'SCR_010279', 'SCR_010279', 'SCR_014485', 'SCR_014485', 'SCR_006586', 'SCR_006586']",14
eLife,PMC6245728.nxml,Proteolytically released Lasso/teneurin-2 induces axonal attraction by interacting with latrophilin-1 on axonal growth cones,20-11-2018,"['SCR_002285', 'SCR_002285', 'SCR_003070', 'SCR_003070', 'SCR_014344', 'SCR_014344', 'SCR_001622', 'SCR_001622', 'SCR_002668', 'SCR_002668', 'SCR_002285', 'SCR_002285', 'SCR_003070', 'SCR_003070', 'SCR_002668', 'SCR_002668', 'SCR_014344', 'SCR_014344', 'SCR_001622', 'SCR_001622']",20
eLife,PMC5595439.nxml,Cell differentiation defines acute and chronic infection cell types in Staphylococcus aureus,12-9-2017,"['SCR_008452', 'SCR_008452', 'SCR_002677', 'SCR_002677', 'SCR_013673', 'SCR_013673', 'SCR_003070', 'SCR_003070', 'SCR_008817', 'SCR_008817', 'SCR_008418', 'SCR_008418', 'SCR_013308', 'SCR_013308', 'SCR_008940', 'SCR_008940', 'SCR_013553', 'SCR_013553', 'SCR_005534', 'SCR_005534', 'SCR_000154', 'SCR_000154', 'SCR_005227', 'SCR_005227', 'SCR_002798', 'SCR_002798', 'SCR_003792', 'SCR_003792', 'SCR_008984', 'SCR_008984']",30
eLife,PMC7447434.nxml,Atomic structure of a mitochondrial complex I intermediate from vascular plants,25-8-2020,"['SCR_017293', 'SCR_017293', 'SCR_016274', 'SCR_016274', 'SCR_016732', 'SCR_016732', 'SCR_016732', 'SCR_016732', 'SCR_014222', 'SCR_014222', 'SCR_014224', 'SCR_014224', 'SCR_004097', 'SCR_004097', 'SCR_000305', 'SCR_000305']",16
eLife,PMC6606027.nxml,The Makorin lep-2 and the lncRNA lep-5 regulate lin-28 to schedule sexual maturation of the C. elegans nervous system,02-7-2019,"['SCR_002798', 'SCR_002798', 'SCR_014266', 'SCR_014266']",4
eLife,PMC6249008.nxml,The RNA interactome of human telomerase RNA reveals a coding-independent role for a histone mRNA in telomere homeostasis,25-10-2018,"['SCR_015530', 'SCR_015530', 'SCR_015987', 'SCR_015987', 'SCR_011798', 'SCR_011798', 'SCR_001881', 'SCR_001881']",8
eLife,PMC6684318.nxml,A Myt1 family transcription factor defines neuronal fate by repressing non-neuronal genes,06-8-2019,"['SCR_017064', 'SCR_017064', 'SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798']",6
eLife,PMC6824842.nxml,Bacterial survival in microscopic surface wetness,15-10-2019,"['SCR_014329', 'SCR_014329', 'SCR_001622', 'SCR_001622']",4
eLife,PMC6802952.nxml,A neural mechanism for contextualizing fragmented inputs during naturalistic vision,09-10-2019,"['SCR_014519', 'SCR_014519', 'SCR_004849', 'SCR_004849', 'SCR_001622', 'SCR_001622', 'SCR_002881', 'SCR_002881', 'SCR_007037', 'SCR_007037', 'SCR_002881', 'SCR_002881', 'SCR_014519', 'SCR_014519', 'SCR_014519', 'SCR_014519', 'SCR_004849', 'SCR_004849', 'SCR_014519', 'SCR_014519']",20
eLife,PMC5943034.nxml,Histone Deacetylase 7 mediates tissue-specific autoimmunity via control of innate effector function in invariant Natural Killer T Cells,17-4-2018,"['SCR_008653', 'SCR_008653', 'SCR_005476', 'SCR_005476', 'SCR_001913', 'SCR_001913']",6
eLife,PMC7080410.nxml,The naive T-cell receptor repertoire has an extremely broad distribution of clone sizes,18-3-2020,"['SCR_004891', 'SCR_004891', 'SCR_006732', 'SCR_006732', 'SCR_004891', 'SCR_004891']",6
eLife,PMC6424560.nxml,Structural mechanisms of phospholipid activation of the human TPC2 channel,12-3-2019,"['SCR_014222', 'SCR_014222', 'SCR_014224', 'SCR_014224', 'SCR_000305', 'SCR_000305', 'SCR_004097', 'SCR_004097', 'SCR_000305', 'SCR_000305']",10
eLife,PMC6456299.nxml,Transcriptional down-regulation of ccr5 in a subset of HIV+ controllers and their family members,09-4-2019,"['SCR_015807', 'SCR_015807', 'SCR_008520', 'SCR_008520']",4
eLife,PMC5605198.nxml,MELK is not necessary for the proliferation of basal-like breast cancer cells,19-9-2017,"['SCR_010943', 'SCR_010943']",2
eLife,PMC5823543.nxml,GRAM domain proteins specialize functionally distinct ER-PM contact sites in human cells,22-2-2018,"['SCR_002285', 'SCR_002285', 'SCR_014211', 'SCR_014211']",4
eLife,PMC6063731.nxml,UBE3A-mediated p18/LAMTOR1 ubiquitination and degradation regulate mTORC1 activity and synaptic plasticity,18-7-2018,"['SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798']",4
eLife,PMC5828664.nxml,Integration of human pancreatic islet genomic data refines regulatory mechanisms at Type 2 Diabetes susceptibility loci,07-2-2018,"['SCR_005604', 'SCR_005604', 'SCR_002105', 'SCR_002105', 'SCR_006513', 'SCR_006513', 'SCR_012830', 'SCR_012830', 'SCR_001905', 'SCR_001905', 'SCR_014583', 'SCR_014583', 'SCR_005476', 'SCR_005476', 'SCR_011847', 'SCR_011847', 'SCR_005531', 'SCR_005531', 'SCR_006525', 'SCR_006525', 'SCR_006646', 'SCR_006646', 'SCR_001783', 'SCR_001783']",24
eLife,PMC6053308.nxml,Tunable molecular tension sensors reveal extension-based control of vinculin loading,19-7-2018,"['SCR_003070', 'SCR_003070']",2
eLife,PMC7190354.nxml,Loss of Doc2b does not influence transmission at Purkinje cell to deep nuclei synapses under physiological conditions,29-4-2020,"['SCR_001622', 'SCR_001622', 'SCR_000325', 'SCR_000325', 'SCR_003070', 'SCR_003070', 'SCR_016167', 'SCR_016167']",8
eLife,PMC5576492.nxml,Genome-wide identification of lineage and locus specific variation associated with pneumococcal carriage duration,25-7-2017,"['SCR_015500', 'SCR_015500', 'SCR_007931', 'SCR_007931', 'SCR_015501', 'SCR_015501', 'SCR_015502', 'SCR_015502', 'SCR_015503', 'SCR_015503', 'SCR_015504', 'SCR_015504', 'SCR_015505', 'SCR_015505', 'SCR_015506', 'SCR_015506', 'SCR_001598', 'SCR_001598', 'SCR_015499', 'SCR_015499']",20
eLife,PMC7575322.nxml,Optogenetic inhibition-mediated activity-dependent modification of CA1 pyramidal-interneuron connections during behavior,05-10-2020,"['SCR_008394', 'SCR_008394']",2
eLife,PMC6085123.nxml,Antibiotic-induced acceleration of type 1 diabetes alters maturation of innate intestinal immunity,25-7-2018,"['SCR_014620', 'SCR_014620', 'SCR_008653', 'SCR_008653', 'SCR_008520', 'SCR_008520']",6
eLife,PMC5655540.nxml,Computational design of environmental sensors for the potent opioid fentanyl,19-9-2017,"['SCR_015701', 'SCR_015701']",2
eLife,PMC7205469.nxml,Aire-dependent genes undergo Clp1-mediated 3’UTR shortening associated with higher transcript stability in the thymus,29-4-2020,"['SCR_005476', 'SCR_005476', 'SCR_002105', 'SCR_002105', 'SCR_006646', 'SCR_006646', 'SCR_000154', 'SCR_000154', 'SCR_010946', 'SCR_010946', 'SCR_010919', 'SCR_010919', 'SCR_003199', 'SCR_003199']",14
eLife,PMC5809145.nxml,LIPG signaling promotes tumor initiation and metastasis of human basal-like triple-negative breast cancer,19-1-2018,"['SCR_002798', 'SCR_002798', 'SCR_007834', 'SCR_007834', 'SCR_002798', 'SCR_002798']",6
eLife,PMC5119890.nxml,SF-1 expression in the hypothalamus is required for beneficial metabolic effects of exercise,22-11-2016,"['SCR_014579', 'SCR_014579', 'SCR_002798', 'SCR_002798']",4
eLife,PMC5293492.nxml,A microRNA negative feedback loop downregulates vesicle transport and inhibits fear memory,21-12-2016,"['SCR_003152', 'SCR_003152', 'SCR_006997', 'SCR_006997', 'SCR_010845', 'SCR_010845', 'SCR_011860', 'SCR_011860', 'SCR_008125', 'SCR_008125', 'SCR_002368', 'SCR_002368', 'SCR_003070', 'SCR_003070', 'SCR_007370', 'SCR_007370']",16
eLife,PMC5074805.nxml,Origin of a folded repeat protein from an intrinsically disordered ancestor,13-9-2016,"['SCR_004870', 'SCR_004870', 'SCR_010277', 'SCR_010277', 'SCR_012820', 'SCR_012820', 'SCR_004726', 'SCR_004726', 'SCR_007039', 'SCR_007039', 'SCR_000305', 'SCR_000305', 'SCR_005305', 'SCR_005305', 'SCR_014224', 'SCR_014224']",16
eLife,PMC6533082.nxml,Human macular Müller cells rely more on serine biosynthesis to combat oxidative stress than those from the periphery,30-4-2019,"['SCR_002865', 'SCR_002865']",2
eLife,PMC7591248.nxml,Bimodal function of chromatin remodeler Hmga1 in neural crest induction and Wnt-dependent emigration,23-9-2020,"['SCR_002285', 'SCR_002285', 'SCR_007322', 'SCR_007322', 'SCR_014479', 'SCR_014479', 'SCR_014466', 'SCR_014466']",8
eLife,PMC6298771.nxml,Murine HSCs contribute actively to native hematopoiesis but with reduced differentiation capacity upon aging,18-12-2018,"['SCR_008520', 'SCR_008520', 'SCR_016137', 'SCR_016137', 'SCR_002798', 'SCR_002798']",6
eLife,PMC6298779.nxml,Attention periodically samples competing stimuli during binocular rivalry,03-12-2018,"['SCR_002881', 'SCR_002881', 'SCR_001622', 'SCR_001622', 'SCR_009443', 'SCR_009443', 'SCR_005547', 'SCR_005547']",8
eLife,PMC6693919.nxml,"Ataxin-7 and Non-stop coordinate SCAR protein levels, subcellular localization, and actin cytoskeleton organization",26-7-2019,"['SCR_002285', 'SCR_002285']",2
eLife,PMC6167054.nxml,Identification of functionally distinct fibro-inflammatory and adipogenic stromal subpopulations in visceral adipose tissue of adult mice,28-9-2018,"['SCR_008520', 'SCR_008520', 'SCR_003199', 'SCR_003199', 'SCR_002798', 'SCR_002798', 'SCR_000432', 'SCR_000432', 'SCR_016341', 'SCR_016341']",10
eLife,PMC5626481.nxml,Signal integration at spherical bushy cells enhances representation of temporal structure but limits its range,25-9-2017,"['SCR_001622', 'SCR_001622']",2
eLife,PMC5685484.nxml,Gyrification of the cerebral cortex requires FGF signaling in the mammalian brain,14-11-2017,"['SCR_002285', 'SCR_002285']",2
eLife,PMC6456297.nxml,Intergenerational epigenetic inheritance of cancer susceptibility in mammals,09-4-2019,"['SCR_001905', 'SCR_001905', 'SCR_005534', 'SCR_005534', 'SCR_013291', 'SCR_013291', 'SCR_013291', 'SCR_013291', 'SCR_005476', 'SCR_005476', 'SCR_016368', 'SCR_016368', 'SCR_011847', 'SCR_011847', 'SCR_005604', 'SCR_005604', 'SCR_015687', 'SCR_015687', 'SCR_016582', 'SCR_016582', 'SCR_001783', 'SCR_001783', 'SCR_005177', 'SCR_005177', 'SCR_014602', 'SCR_014602']",26
eLife,PMC5484615.nxml,Transient acidosis while retrieving a fear-related memory enhances its lability,26-6-2017,"['SCR_014574', 'SCR_014574', 'SCR_014995', 'SCR_014995', 'SCR_011323', 'SCR_011323', 'SCR_002184', 'SCR_002184', 'SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798']",12
eLife,PMC5550275.nxml,Locus coeruleus to basolateral amygdala noradrenergic projections promote anxiety-like behavior,14-7-2017,"['SCR_013726', 'SCR_013726', 'SCR_002285', 'SCR_002285', 'SCR_014199', 'SCR_014199', 'SCR_011323', 'SCR_011323', 'SCR_014325', 'SCR_014325', 'SCR_014803', 'SCR_014803', 'SCR_000012', 'SCR_000012', 'SCR_000441', 'SCR_000441', 'SCR_002798', 'SCR_002798']",18
eLife,PMC6019066.nxml,Structure of the CLC-1 chloride channel from Homo sapiens,29-5-2018,"['SCR_015701', 'SCR_015701', 'SCR_000305', 'SCR_000305', 'SCR_004097', 'SCR_004097']",6
eLife,PMC5021521.nxml,Coordinated recruitment of Spir actin nucleators and myosin V motors to Rab11 vesicle membranes,13-9-2016,"['SCR_011822', 'SCR_014222', 'SCR_014224']",3
eLife,PMC6984812.nxml,Resolving multisensory and attentional influences across cortical depth in sensory cortices,08-1-2020,"['SCR_002521', 'SCR_002521', 'SCR_009452', 'SCR_009452', 'SCR_007371', 'SCR_007371', 'SCR_008887', 'SCR_008887', 'SCR_007037', 'SCR_007037', 'SCR_002823', 'SCR_002823', 'SCR_010243', 'SCR_010243']",14
