Journal,xml_file_name,article_title,epub_Date,RRID mentions,RRID Count
eLife,PMC5469615.nxml,Learning shapes the aversion and reward responses of lateral habenula neurons,31-5-2017,"['AB_303395', 'AB_303395', 'AB_2338021', 'AB_2338021']",4
eLife,PMC6850776.nxml,Structure-based inhibitors of amyloid beta core suggest a common interface with tau,15-10-2019,"['CVCL_0470', 'CVCL_0470', 'AB_955234', 'AB_955234', 'AB_955259', 'AB_955259', 'AB_11214948', 'AB_11214948', 'AB_1977024', 'AB_1977024', 'AB_2564652', 'AB_2564652', 'SCR_015652', 'SCR_015652', 'SCR_007255', 'SCR_007255', 'SCR_014224', 'SCR_014224', 'SCR_014222', 'SCR_014222', 'SCR_015701', 'SCR_015701', 'SCR_015807', 'SCR_015807', 'SCR_003070', 'SCR_003070', 'SCR_003788', 'SCR_003788']",28
eLife,PMC5915174.nxml,The yeast H+-ATPase Pma1 promotes Rag/Gtr-dependent TORC1 activation in response to H+-coupled nutrient uptake,23-3-2018,"['AB_390913', 'AB_390913', 'AB_2722567', 'AB_2722567', 'AB_514506', 'AB_514506', 'AB_221541', 'AB_221541', 'AB_2722566', 'AB_2722566', 'AB_772210', 'AB_772210', 'AB_772206', 'AB_772206', 'SCR_015807', 'SCR_015807']",16
eLife,PMC6534380.nxml,Gene-centric functional dissection of human genetic variation uncovers regulators of hematopoiesis,05-09-2019,"['CVCL_5202', 'CVCL_5202', 'Addgene_10878', 'Addgene_10878', 'AB_2043823', 'AB_2043823', 'AB_1724093', 'AB_1724093', 'AB_2573366', 'AB_2573366', 'AB_1036224', 'AB_1036224', 'AB_10870785', 'AB_10870785', 'AB_2043799', 'AB_2043799', 'AB_469473', 'AB_469473', 'AB_465740', 'AB_465740', 'AB_399882', 'AB_399882', 'AB_627679', 'AB_627679', 'AB_628395', 'AB_628395', 'SCR_015899', 'SCR_015899', 'SCR_003124', 'SCR_003124', 'SCR_001905', 'SCR_001905', 'SCR_017036', 'SCR_017036', 'SCR_006848', 'SCR_006848', 'SCR_007931', 'SCR_007931', 'SCR_008520', 'SCR_008520', 'SCR_002798', 'SCR_002798', 'SCR_008394', 'SCR_008394', 'SCR_001757', 'SCR_001757']",46
eLife,PMC6483595.nxml,Structural and functional characterization of an otopetrin family proton channel,04-11-2019,"['CVCL_D603', 'CVCL_D603', 'CVCL_D603', 'CVCL_0549', 'SCR_014222', 'SCR_014222', 'SCR_000305', 'SCR_000305', 'SCR_004097', 'SCR_004097', 'CVCL_D603', 'CVCL_D603']",12
eLife,PMC6450673.nxml,Targeted degradation of aberrant tau in frontotemporal dementia patient-derived neuronal cell models,25-3-2019,"['AB_2536235', 'AB_2536235', 'AB_1603723', 'AB_1603723', 'AB_1502108', 'AB_1502108', 'AB_571049', 'AB_571049', 'AB_10859111', 'AB_10859111', 'AB_2086563', 'AB_2086563', 'AB_2085739', 'AB_2085739', 'AB_2180556', 'AB_2180556', 'AB_476692', 'AB_476692', 'AB_2107448', 'AB_2107448', 'AB_142924', 'AB_142924', 'AB_141359', 'AB_141359', 'AB_141672', 'AB_141672', 'AB_330924', 'AB_330924', 'AB_2099233', 'AB_2099233', 'SCR_014477', 'SCR_014477']",32
eLife,PMC6716946.nxml,The readily-releasable pool dynamically regulates multivesicular release,31-7-2019,"['IMSR_JAX:000664', 'IMSR_JAX:000664', 'MMRRC_041434', 'MMRRC_041434', 'IMSR_JAX:000664', 'IMSR_JAX:000664', 'MMRRC_041434', 'MMRRC_041434']",8
eLife,PMC7286691.nxml,CRISPR-Cas12a exploits R-loop asymmetry to form double-strand breaks,06-10-2020,"['Addgene_113430', 'Addgene_113430', 'SCR_014246', 'SCR_014246']",4
eLife,PMC5821457.nxml,Tumor initiating cells induce Cxcr4-mediated infiltration of pro-tumoral macrophages into the brain,21-2-2018,"['AB_557535', 'AB_557535', 'AB_10860813', 'AB_10860813', 'AB_2160346', 'AB_2160346', 'AB_2341193', 'AB_2341193', 'AB_765072', 'AB_765072', 'AB_138404', 'AB_138404', 'AB_141693', 'AB_141693', 'AB_143165', 'AB_143165', 'AB_141663', 'AB_141663', 'SCR_007370', 'SCR_007370', 'SCR_012155', 'SCR_012155']",22
eLife,PMC5866097.nxml,POMC neurons expressing leptin receptors coordinate metabolic responses to fasting via suppression of leptin levels,03-12-2018,"['IMSR_JAX:010714', 'IMSR_JAX:010714', 'IMSR_JAX:007914', 'IMSR_JAX:007914', 'AB_331586', 'AB_331586', 'AB_331586', 'AB_2314007', 'AB_2314007', 'AB_2314007', 'AB_639922', 'AB_639922', 'AB_639922', 'IMSR_JAX:005965', 'IMSR_JAX:005965', 'IMSR_JAX:000664', 'IMSR_JAX:000664', 'IMSR_JAX:007914', 'IMSR_JAX:007914', 'AB_331586', 'AB_331586', 'AB_2314007', 'AB_2314007', 'AB_639922', 'AB_639922']",25
eLife,PMC5628013.nxml,A case study for a psychographic-behavioral segmentation approach for targeted demand generation in voluntary medical male circumcision,13-9-2017,"['SCR_008567', 'SCR_008567', 'SCR_002865', 'SCR_002865']",4
eLife,PMC5976437.nxml,Co-translational protein targeting facilitates centrosomal recruitment of PCNT during centrosome maturation in vertebrates,30-4-2018,"['AB_304461', 'AB_304461', 'AB_2160666', 'AB_2160666', 'AB_477584', 'AB_477584', 'AB_310177', 'AB_310177', 'AB_1129205', 'AB_1129205', 'AB_514497', 'AB_514497', 'AB_514500', 'AB_514500', 'CVCL_0030', 'CVCL_0030', 'CVCL_4388', 'CVCL_4388', 'SCR_014237', 'SCR_014237', 'SCR_007370', 'SCR_007370', 'SCR_001622', 'SCR_001622', 'SCR_002798', 'SCR_002798']",26
eLife,PMC6029846.nxml,Dual leucine zipper kinase is required for mechanical allodynia and microgliosis after nerve injury,07-03-2018,"['AB_2130162', 'AB_2130162', 'AB_2298772', 'AB_2298772', 'AB_2258513', 'AB_2258513', 'AB_2665520', 'AB_2665520', 'AB_2536183', 'AB_2536183', 'AB_141637', 'AB_141637', 'AB_141607', 'AB_141607', 'IMSR_JAX:000664', 'IMSR_JAX:000664', 'IMSR_JAX:004453', 'IMSR_JAX:004453', 'SCR_002285', 'SCR_002285']",20
eLife,PMC6584130.nxml,Replication Study: Wnt activity defines colon cancer stem cells and is regulated by the microenvironment,19-6-2019,"['CVCL_2379', 'CVCL_2379', 'Addgene_14715', 'Addgene_14715', 'AB_2660882', 'AB_2660882', 'AB_10563074', 'AB_10563074', 'AB_10898163', 'AB_10898163', 'AB_2223887', 'AB_2223887', 'AB_2033959', 'AB_2033959', 'AB_2661463', 'AB_2661463', 'AB_398612', 'AB_398612', 'AB_395953', 'AB_395953', 'AB_398613', 'AB_398613', 'SCR_016722', 'SCR_016722', 'SCR_016787', 'SCR_016787', 'SCR_016722', 'SCR_016722', 'SCR_008520', 'SCR_008520', 'SCR_001905', 'SCR_001905', 'CVCL_2379', 'CVCL_2379', 'Addgene_14715', 'Addgene_14715', 'SCR_016722', 'SCR_016722', 'SCR_016787', 'SCR_016787', 'AB_2660882', 'AB_2660882', 'AB_10563074', 'AB_10563074', 'AB_10898163', 'AB_10898163', 'AB_2223887', 'AB_2223887', 'AB_2033959', 'AB_2033959', 'AB_2661463', 'AB_2661463', 'AB_398612', 'AB_398612', 'AB_395953', 'AB_395953', 'AB_398613', 'AB_398613', 'SCR_016722', 'SCR_016722', 'SCR_008520', 'SCR_008520', 'SCR_001905', 'SCR_001905', 'SCR_003238', 'SCR_003238', 'SCR_013779', 'SCR_013779', 'RRID:SCR_003238', 'RRID:SCR_013779']",70
eLife,PMC5538823.nxml,Impact of nucleic acid and methylated H3K9 binding activities of Suv39h1 on its heterochromatin assembly,08-01-2017,"['AB_2336073', 'AB_2336073', 'SCR_000325', 'SCR_000325', 'AB_259529', 'AB_259529', 'AB_439702', 'AB_439702', 'AB_477579', 'AB_477579', 'AB_10829612', 'AB_10829612', 'AB_880437', 'AB_880437', 'AB_306848', 'AB_306848', 'AB_2616099', 'AB_2616099', 'AB_843158', 'AB_843158', 'AB_771432', 'AB_771432']",22
eLife,PMC5728719.nxml,Single-cell transcriptome analysis of avian neural crest migration reveals signatures of invasion and molecular transitions,12-04-2017,"['SCR_001905', 'SCR_001905', 'SCR_008653', 'SCR_008653', 'SCR_007370', 'SCR_007370', 'AB_10013722', 'AB_10013722']",8
eLife,PMC6701944.nxml,USP49 potently stabilizes APOBEC3G protein by removing ubiquitin and inhibits HIV-1 replication,08-09-2019,"['CVCL_0063', 'CVCL_0063', 'CVCL_0030', 'CVCL_0030']",4
eLife,PMC6588344.nxml,Ca2+ sensor synaptotagmin-1 mediates exocytosis in mammalian photoreceptors,06-07-2019,"['IMSR_JAX:007914', 'IMSR_JAX:007914', 'IMSR_JAX:015850', 'IMSR_JAX:015850', 'AB_2721225', 'AB_2721225', 'AB_399431', 'AB_399431', 'AB_2086774', 'AB_2086774', 'AB_2650487', 'AB_2650487', 'AB_2168560', 'AB_2168560', 'AB_444362', 'AB_444362', 'AB_2034060', 'AB_2034060', 'AB_887827', 'AB_887827', 'AB_142672', 'AB_142672', 'AB_395197', 'AB_395197', 'AB_143165', 'AB_143165', 'AB_143157', 'AB_143157', 'AB_2534017', 'AB_2534017', 'AB_2752244', 'AB_2752244', 'IMSR_JAX:015850', 'IMSR_JAX:015850', 'IMSR_JAX:007914', 'IMSR_JAX:007914', 'SCR_011323', 'SCR_011323', 'AB_2336787', 'AB_2336787', 'SCR_014329', 'SCR_014329', 'SCR_017105', 'SCR_017105']",44
eLife,PMC6335054.nxml,The SERM/SERD bazedoxifene disrupts ESR1 helix 12 to overcome acquired hormone resistance in breast cancer cells,29-11-2018,"['CVCL_0031', 'CVCL_0553', 'CVCL_1115', 'CVCL_0588', 'CVCL_0620', 'AB_627558', 'AB_1119529', 'AB_1549585', 'SCR_007255', 'SCR_004905', 'SCR_014897', 'SCR_014897']",12
eLife,PMC5308896.nxml,A conformational switch regulates the ubiquitin ligase HUWE1,14-2-2017,"['SCR_001591', 'SCR_001591', 'SCR_010519', 'SCR_010519', 'SCR_007255', 'SCR_007255', 'SCR_014224', 'SCR_014224', 'SCR_014222', 'SCR_014222', 'AB_10541840', 'AB_10541840', 'AB_2144105', 'AB_2144105', 'SCR_003070', 'SCR_003070', 'CVCL_0030', 'CVCL_0030', 'CVCL_0045', 'CVCL_0045', 'AB_10693385', 'AB_10693385', 'AB_2631168', 'AB_2631168', 'AB_2144105', 'AB_2144105']",26
eLife,PMC6289570.nxml,Replication Study: Melanoma exosomes educate bone marrow progenitor cells toward a pro-metastatic phenotype through MET,12-11-2018,"['CVCL_0159', 'CVCL_0159', 'AB_10538284', 'AB_10538284', 'AB_671392', 'AB_671392', 'AB_2561274', 'AB_2561274', 'AB_331361', 'AB_331361', 'AB_2315156', 'AB_2315156', 'AB_10167668', 'AB_10167668', 'AB_10983015', 'AB_10983015', 'AB_772210', 'AB_772210', 'AB_772206', 'AB_772206', 'SCR_003070', 'SCR_003070', 'SCR_015806', 'SCR_015806', 'SCR_014239', 'SCR_014239', 'SCR_014247', 'SCR_014247', 'SCR_001905', 'SCR_001905', 'CVCL_0159', 'CVCL_0159', 'SCR_014239', 'SCR_014239', 'AB_10538284', 'AB_10538284', 'AB_671392', 'AB_671392', 'AB_2561274', 'AB_2561274', 'AB_331361', 'AB_331361', 'AB_2315156', 'AB_2315156', 'AB_10167668', 'AB_10167668', 'AB_772210', 'AB_772210', 'AB_772206', 'AB_772206', 'SCR_003070', 'SCR_003070', 'AB_10983015', 'AB_10983015', 'AB_331361', 'AB_331361', 'AB_10983015', 'AB_10983015', 'AB_331361', 'AB_331361', 'SCR_015806', 'SCR_015806', 'SCR_014247', 'SCR_014247', 'SCR_001905', 'SCR_001905', 'SCR_003238', 'SCR_003238', 'AB_10983015', 'AB_10983015', 'AB_2315156', 'AB_2315156', 'AB_10983015', 'AB_10983015', 'AB_331361', 'AB_331361', 'RRID:SCR_003238']",77
eLife,PMC4974053.nxml,"Distinct roles of visual, parietal, and frontal motor cortices in memory-guided sensorimotor decisions",08-04-2016,"['IMSR_JAX:000664', 'RRID:IMSR_JAX:000664', 'IMSR_JAX:014548', 'RRID:IMSR_JAX:014548']",4
eLife,PMC5736353.nxml,Inducible and reversible phenotypes in a novel mouse model of Friedreich’s Ataxia,19-12-2017,"['IMSR_JAX:000664', 'IMSR_JAX:000664', 'CVCL_0470', 'CVCL_0470', 'AB_2254938', 'AB_2254938', 'AB_1523609', 'AB_1523609', 'AB_2137696', 'AB_2137696', 'AB_11205760', 'AB_11205760', 'AB_10807945', 'AB_10807945', 'AB_143165', 'AB_143165', 'AB_142924', 'AB_142924', 'AB_138404', 'AB_138404', 'AB_2110677', 'AB_2110677', 'AB_915783', 'AB_915783', 'AB_10891784', 'AB_10891784', 'AB_476692', 'AB_476692', 'AB_722490', 'AB_722490', 'AB_942087', 'AB_942087', 'AB_2161134', 'AB_2161134', 'AB_228341', 'AB_228341', 'AB_1965958', 'AB_1965958', 'SCR_003070', 'SCR_003070', 'SCR_001598', 'SCR_001598', 'SCR_014494', 'SCR_014494', 'SCR_014311', 'SCR_014311', 'SCR_010649', 'SCR_010649', 'SCR_010943', 'SCR_010943', 'SCR_003302', 'SCR_003302', 'SCR_003033', 'SCR_003033', 'SCR_008236', 'SCR_008236', 'SCR_015792', 'SCR_015792', 'SCR_015793', 'SCR_015793', 'CVCL_0470', 'CVCL_0470', 'SCR_001598', 'SCR_001598', 'IMSR_JAX:000664', 'IMSR_JAX:000664', 'SCR_003070', 'SCR_003070', 'SCR_014494', 'SCR_014494', 'SCR_014494', 'SCR_014494', 'AB_2254938', 'AB_2254938', 'AB_1523609', 'AB_1523609', 'AB_2137696', 'AB_2137696', 'AB_11205760', 'AB_11205760', 'AB_10807945', 'AB_10807945', 'AB_143165', 'AB_143165', 'AB_142924', 'AB_142924', 'AB_138404', 'AB_138404', 'SCR_014311', 'SCR_014311', 'SCR_010649', 'SCR_010649', 'SCR_014311', 'SCR_014311', 'SCR_003070', 'SCR_003070', 'SCR_003070', 'SCR_003070', 'SCR_010943', 'SCR_010943', 'SCR_003302', 'SCR_003302', 'SCR_003033', 'SCR_003033', 'SCR_008236', 'SCR_008236', 'AB_2110677', 'AB_2110677', 'AB_915783', 'AB_915783', 'AB_476692', 'AB_476692', 'AB_10891784', 'AB_10891784', 'AB_2137696', 'AB_2137696', 'AB_228341', 'AB_228341', 'AB_1965958', 'AB_1965958', 'SCR_015792', 'SCR_015792', 'SCR_015793', 'SCR_015793', 'RRID: AB_2161134']",125
eLife,PMC5730373.nxml,Akt regulation of glycolysis mediates bioenergetic stability in epithelial cells,14-12-2017,"['CVCL_0598', 'CVCL_0598', 'RRID:CVCL_3744', 'CVCL_3744', 'RRID:CVCL_3040', 'CVCL_3040', 'AB_2687505', 'AB_2687505', 'SCR_001622', 'SCR_001622']",10
eLife,PMC6095691.nxml,Parvovirus minute virus of mice interacts with sites of cellular DNA damage to establish and amplify its lytic infection,20-7-2018,"['CVCL_3984', 'CVCL_3984', 'CVCL_0594', 'CVCL_0594', 'CVCL_U409', 'CVCL_U409', 'CVCL_0255', 'CVCL_0255', 'AB_297813', 'AB_297813', 'AB_557804', 'AB_557804', 'AB_1659803', 'AB_1659803', 'AB_2732890', 'AB_2732890', 'AB_2576217', 'AB_2576217', 'AB_144696', 'AB_144696', 'AB_2536100', 'AB_2536100', 'AB_2633277', 'AB_2633277', 'SCR_006646', 'SCR_006646', 'SCR_006646', 'SCR_006646', 'SCR_016366', 'SCR_016366', 'SCR_005780', 'SCR_005780', 'SCR_006281', 'SCR_006281', 'SCR_003070', 'SCR_003070']",36
eLife,PMC6125123.nxml,A two-hybrid antibody micropattern assay reveals specific in cis interactions of MHC I heavy chains at the cell surface,09-05-2018,"['AB_303395', 'AB_303395', 'AB_11125338', 'AB_11125338', 'AB_2534013', 'AB_2534013']",6
eLife,PMC6776443.nxml,A single H/ACA small nucleolar RNA mediates tumor suppression downstream of oncogenic RAS,09-03-2019,"['IMSR_JAX:000664', 'IMSR_JAX:000664', 'CVCL_L944', 'CVCL_L944', 'CVCL_0336', 'CVCL_0336', 'CVCL_0063', 'CVCL_0063', 'AB_2180216', 'AB_2180216', 'AB_2253290', 'AB_2253290', 'AB_476743', 'AB_476743', 'AB_396415', 'AB_396415', 'AB_628041', 'AB_628041', 'Addgene_20205', 'Addgene_20205', 'Addgene_20207', 'Addgene_20207', 'Addgene_9051', 'Addgene_9051']",24
eLife,PMC6054527.nxml,Impaired spatial memory codes in a mouse model of Rett syndrome,20-7-2018,"['IMSR_JAX:003890', 'IMSR_JAX:003890', 'IMSR_JAX:003890', 'IMSR_JAX:003890']",4
eLife,PMC5690281.nxml,Epithelial-Myeloid cell crosstalk regulates acinar cell plasticity and pancreatic remodeling in mice,10-05-2017,"['CVCL_0493', 'CVCL_0493']",2
eLife,PMC5589418.nxml,Environmental cystine drives glutamine anaplerosis and sensitizes cancer cells to glutaminase inhibition,15-8-2017,"['CVCL_0023', 'CVCL_0023', 'CVCL_0291', 'CVCL_0291', 'CVCL_2270', 'CVCL_2270', 'CVCL_0062', 'CVCL_0062', 'CVCL_0035', 'CVCL_0035', 'CVCL_0060', 'CVCL_0060', 'CVCL_1774', 'CVCL_1774', 'CVCL_0419', 'CVCL_0419', 'CVCL_0152', 'CVCL_0152', 'CVCL_0332', 'CVCL_0332', 'CVCL_1544', 'CVCL_1544', 'CVCL_1467', 'CVCL_1467', 'CVCL_0428', 'CVCL_0428', 'CVCL_1074', 'CVCL_1074', 'CVCL_0179', 'CVCL_0179', 'CVCL_0031', 'CVCL_0031', 'CVCL_1104', 'CVCL_1104', 'CVCL_0480', 'CVCL_0480', 'CVCL_1207', 'CVCL_1207', 'AB_444215', 'AB_444215']",40
eLife,PMC5844691.nxml,The transcription factors Runx3 and ThPOK cross-regulate acquisition of cytotoxic function by human Th1 lymphocytes,28-2-2018,"['CVCL_0493', 'CVCL_0493', 'CVCL_0045', 'CVCL_0045', 'CVCL_2480', 'CVCL_2480', 'CVCL_0493', 'CVCL_0493', 'CVCL_0045', 'CVCL_0045', 'CVCL_2480', 'CVCL_2480']",12
eLife,PMC6042963.nxml,"iTAP, a novel iRhom interactor, controls TNF secretion by policing the stability of iRhom/TACE",13-6-2018,"['IMSR_JAX:000664', 'IMSR_JAX:000664', 'CVCL_6996', 'CVCL_6996', 'CVCL_0030', 'CVCL_0030', 'CVCL_0493', 'CVCL_0493', 'CVCL_0462', 'CVCL_0462', 'AB_722565', 'AB_722565', 'AB_557663', 'AB_557663', 'AB_2223551', 'AB_2223551', 'AB_793541', 'AB_793541', 'AB_2314622', 'AB_2314622', 'AB_291259', 'AB_291259', 'AB_1573641', 'AB_1573641', 'AB_2533029', 'AB_2533029', 'AB_439702', 'AB_439702', 'AB_561053', 'AB_561053', 'AB_2305186', 'AB_2305186', 'AB_2134755', 'AB_2134755', 'AB_2096811', 'AB_2096811', 'AB_2234159', 'AB_2234159', 'SCR_002285', 'SCR_002285']",40
eLife,PMC7577739.nxml,Artemisinin exposure at the ring or trophozoite stage impacts Plasmodium falciparum sexual conversion differently,21-10-2020,"['SCR_001456', 'SCR_001456', 'SCR_015781', 'SCR_015781', 'SCR_002798', 'SCR_002798']",6
eLife,PMC5047748.nxml,The novel SH3 domain protein Dlish/CG10933 mediates fat signaling in Drosophila by binding and regulating Dachs,10-03-2016,"['AB_2109711', 'AB_2109711', 'AB_639678', 'AB_639678', 'AB_67586', 'AB_67586', 'AB_439687', 'AB_439687', 'AB_291230', 'AB_291230', 'CVCL_Z790', 'CVCL_Z790', 'AB_477579', 'AB_477579', 'AB_439687', 'AB_439687', 'AB_259529', 'AB_259529', 'AB_67586', 'AB_67586', 'AB_631618', 'AB_631618', 'AB_10063402', 'AB_10063402', 'AB_627677', 'AB_627677', 'AB_10965062', 'AB_10965062', 'AB_430833', 'AB_430833', 'AB_2338512', 'AB_2338512', 'AB_2338512', 'AB_2338512', 'AB_10956590', 'AB_10956590', 'AB_621842', 'AB_621842', 'AB_10954442', 'AB_10954442']",40
eLife,PMC6688858.nxml,Formin-2 drives polymerisation of actin filaments enabling segregation of apicoplasts and cytokinesis in Plasmodium falciparum,19-7-2019,"['CVCL_3285', 'CVCL_3285', 'AB_2665920', 'AB_2665920', 'AB_305564', 'CVCL_3285', 'CVCL_3285', 'Addgene_22878', 'Addgene_22878']",9
eLife,PMC6850767.nxml,Light-at-night exposure affects brain development through pineal allopregnanolone-dependent mechanisms,30-9-2019,"['CVCL_0224', 'CVCL_0224', 'AB_2341188', 'AB_2341188', 'AB_10000347', 'AB_10000347', 'AB_1126992', 'AB_1126992', 'AB_310620', 'AB_310620', 'AB_310624', 'AB_310624', 'AB_310636', 'AB_310636', 'AB_1904022', 'AB_1904022', 'AB_1904025', 'AB_1904025', 'SCR_002798', 'SCR_002798', 'CVCL_0224', 'CVCL_0224']",22
eLife,PMC5404919.nxml,NPTX2 and cognitive dysfunction in Alzheimer’s Disease,23-3-2017,"['AB_2153869', 'AB_2153869', 'AB_94882', 'AB_94882', 'AB_2231020', 'AB_2231020', 'AB_2092361', 'AB_2092361', 'AB_397929', 'AB_397929', 'AB_627742', 'AB_627742', 'AB_477329', 'AB_477329', 'AB_476697', 'AB_476697', 'AB_641190', 'AB_641190', 'CVCL_0063', 'CVCL_0063', 'SCR_002798', 'SCR_002798', 'SCR_013726', 'SCR_013726']",24
eLife,PMC5092050.nxml,TP53 exon-6 truncating mutations produce separation of function isoforms with pro-tumorigenic functions,19-10-2016,"['CVCL_0023', 'CVCL_0023', 'CVCL_1074', 'CVCL_1074', 'CVCL_0060', 'CVCL_0060', 'CVCL_0290', 'CVCL_0290', 'CVCL_1285', 'CVCL_1285', 'CVCL_0158', 'CVCL_0158', 'CVCL_0236', 'CVCL_0236', 'CVCL_1532', 'CVCL_1532', 'CVCL_0063', 'CVCL_0063', 'CVCL_0031', 'CVCL_0031', 'CVCL_1726', 'CVCL_1726', 'CVCL_1174', 'CVCL_1174', 'AB_213402', 'AB_213402', 'AB_11204167', 'AB_11204167', 'AB_397455', 'AB_397455', 'RRID: AB_2207533', 'AB_10695538', 'AB_10695538', 'AB_331426', 'AB_331426', 'AB_330744', 'AB_330744', 'AB_10864110', 'AB_10864110', 'AB_262044', 'AB_262044', 'SCR_003005', 'SCR_003005', 'SCR_002798', 'SCR_002798']",45
eLife,PMC5466419.nxml,Co-agonists differentially tune GluN2B-NMDA receptor trafficking at hippocampal synapses,06-09-2017,"['AB_2040028', 'AB_2040028', 'AB_2040025', 'AB_2040025', 'AB_143165', 'AB_143165', 'AB_10549720', 'AB_10549720', 'AB_2534072', 'AB_2534072', 'AB_2533060', 'AB_2533060', 'AB_396353', 'AB_396353', 'AB_2536210', 'AB_2536210', 'AB_2261666', 'AB_2261666']",18
eLife,PMC5243114.nxml,Distribution of neurosensory progenitor pools during inner ear morphogenesis unveiled by cell lineage reconstruction,01-04-2017,"['SCR_002285', 'SCR_002285']",2
eLife,PMC7398696.nxml,S-phase-independent silencing establishment in Saccharomyces cerevisiae,20-7-2020,"['AB_627558', 'AB_627558', 'AB_219918', 'AB_219918', 'AB_2556564', 'AB_2556564', 'AB_621842', 'AB_621842', 'AB_10956588', 'AB_10956588', 'SCR_002105', 'SCR_002105', 'SCR_014601', 'SCR_014601', 'SCR_005476', 'SCR_005476', 'SCR_008520', 'SCR_008520']",18
eLife,PMC7375817.nxml,A new genetic strategy for targeting microglia in development and disease,23-6-2020,"['AB_2033994', 'AB_2033994', 'AB_1101333', 'AB_1101333', 'AB_398672', 'AB_398672', 'AB_2292487', 'AB_2292487', 'AB_300798', 'AB_300798', 'AB_881651', 'AB_881651', 'AB_1549585', 'AB_1549585', 'AB_521594', 'AB_521594', 'AB_301509', 'AB_301509', 'AB_2298772', 'AB_2298772', 'AB_570666', 'AB_570666', 'AB_10692379', 'AB_10692379', 'AB_262054', 'AB_262054', 'AB_2194160', 'AB_2194160', 'AB_2336064', 'AB_2336064', 'AB_10013483', 'AB_10013483', 'AB_2800343', 'AB_2800343']",34
eLife,PMC7591257.nxml,Effects of lifelong testosterone exposure on health and disease using Mendelian randomization,16-10-2020,"['SCR_012815', 'SCR_012815', 'SCR_006828', 'SCR_006828', 'SCR_019010', 'SCR_019010', 'SCR_001905', 'SCR_001905']",8
eLife,PMC5360442.nxml,Gender bias in scholarly peer review,21-3-2017,['RRID:SCR_007214'],1
eLife,PMC5788504.nxml,Structure-based membrane dome mechanism for Piezo mechanosensitivity,12-12-2017,"['CVCL_0549', 'CVCL_0549', 'CVCL_A785', 'CVCL_A785', 'SCR_004097', 'SCR_004097', 'SCR_014222', 'SCR_014222', 'SCR_014226', 'SCR_014226', 'SCR_000305', 'SCR_000305', 'SCR_008387', 'SCR_008387']",14
eLife,PMC5626490.nxml,Asymmetry of movements in CFTR's two ATP sites during pore opening serves their distinct functions,25-9-2017,"['SCR_011323', 'SCR_011323', 'SCR_003210', 'SCR_003210']",4
eLife,PMC6101944.nxml,Nuclear pore heterogeneity influences HIV-1 infection and the antiviral activity of MX2,08-07-2018,"['CVCL_0063', 'CVCL_0030', 'CVCL_0312', 'CVCL_0317', 'CVCL_2632', 'CVCL_X615', 'CVCL_1714', 'CVCL_0367', 'CVCL_1240', 'CVCL_0006', 'CVCL_0004', 'CVCL_0007']",12
eLife,PMC5070948.nxml,Midbrain dopamine neurons signal aversion in a reward-context-dependent manner,19-10-2016,"['IMSR_JAX:006660', 'IMSR_JAX:006660', 'AB_390204', 'AB_390204']",4
eLife,PMC7490011.nxml,An essential role for MEF2C in the cortical response to loss of sleep in mice,27-8-2020,"['AB_2629454', 'AB_2629454', 'AB_2223172', 'AB_2223172']",4
eLife,PMC6050044.nxml,Arid1a restrains Kras-dependent changes in acinar cell identity,17-7-2018,"['AB_300798', 'AB_300798', 'AB_10828931', 'AB_10828931', 'AB_2571743', 'AB_2571743', 'AB_2637010', 'AB_2637010', 'AB_673396', 'AB_673396', 'AB_2085841', 'AB_2085841', 'AB_673567', 'AB_673567', 'AB_2239761', 'AB_2239761', 'AB_2133570', 'AB_2133570', 'AB_2070042', 'AB_2070042', 'AB_2565043', 'AB_2565043', 'AB_470499', 'AB_470499', 'AB_397580', 'AB_397580', 'AB_2721061', 'AB_2721061', 'AB_142924', 'AB_142924', 'AB_2534095', 'AB_2534095', 'AB_2631198', 'AB_2631198', 'AB_300798', 'AB_300798', 'AB_1196615', 'AB_1196615', 'AB_2571743', 'AB_2571743', 'AB_2637010', 'AB_2637010', 'AB_673396', 'AB_673396', 'AB_673567', 'AB_673567', 'AB_2239761', 'AB_2239761', ' AB_2133570', 'AB_2070042', 'AB_2070042', 'AB_2565043', 'AB_2565043', 'AB_2721061', 'AB_2721061', 'AB_142924', 'AB_142924', 'AB_141637', 'AB_141637']",59
eLife,PMC5758111.nxml,"Inverted formin 2 regulates intracellular trafficking, placentation, and pregnancy outcome",01-08-2018,"['IMSR_JAX:000664', 'IMSR_JAX:000664', 'CVCL_7162', 'CVCL_7162', 'CVCL_0044', 'CVCL_0044', 'AB_1280985', 'AB_1280985', 'AB_1078325', 'AB_1078325', 'AB_2100035', 'AB_2100035', 'AB_2284428', 'AB_2284428', 'AB_2249950', 'AB_2249950', 'AB_11203139', 'AB_11203139', 'SCR_011811', 'SCR_011811', 'SCR_015059', 'SCR_015059', 'SCR_006086', 'SCR_006086', 'SCR_008515', 'SCR_008515']",26
eLife,PMC7295570.nxml,MicroRNA-934 is a novel primate-specific small non-coding RNA with neurogenic function during early development,27-5-2020,"['CVCL_B19', 'CVCL_B19', 'AB_528427', 'AB_528427', 'SCR_003070', 'SCR_003070']",6
eLife,PMC6400499.nxml,Structural insights into SETD3-mediated histidine methylation on β-actin,20-2-2019,"['SCR_002798', 'SCR_002798']",2
